kaptCode,kaptName,kaptAddr,codeSaleNm,codeHeatNm,kaptTarea,kaptDongCnt,kaptdaCnt,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,doroJuso,codeMgrNm,codeHallNm,kaptUsedate,kaptFax,hoCnt,kaptMarea,kaptMparea60,kaptMparea85,kaptMparea135,kaptMparea136,privArea,bjdCode,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode
A13184301,면목신성은하수,서울특별시 중랑구 면목동 1519 면목신성은하수,분양,개별난방,35382.87,2,266.0,신성,신성,024321903, ,아파트,서울특별시 중랑구 중랑천로 43,위탁관리,혼합식,19981031,024321902,266.0,26808.69,153.0,56.0,57.0,0.0,19802.38,1126010100,19.0,19.0,2.0,6.0,02118
A13184401,면목삼호,서울특별시 중랑구 면목동 1513 면목삼호,분양,개별난방,23208.91,1,183.0,(주)삼호,강남주택외3개조합,024363976, ,아파트,서울특별시 중랑구 용마산로 259,위탁관리,혼합식,20000527,024955633,183.0,22355.72,26.0,139.0,18.0,0.0,14913.27,1126010100,13.0,13.0,2.0,8.0,02251
A13184502,면목성원,서울특별시 중랑구 면목동 1515 면목성원,분양,개별난방,22779.97,2,168.0,성원건설(주),성원건설(주),024924848, ,아파트,서울특별시 중랑구 용마산로 278,위탁관리,혼합식,19970613,024950900,168.0,17267.24,80.0,59.0,29.0,0.0,13133.19,1126010100,20.0,20.0,2.0,0.0,02258
A13188406,면목두산2.3차,서울특별시 중랑구 면목동 1510 면목두산2.3차,분양,개별난방,58890.33,4,345.0,두산개발주식회사,.,024333277,없음,아파트,서울특별시 중랑구 면목로37길 58,위탁관리,혼합식,19950403,0262193277,344.0,46562.48,1.0,248.0,96.0,0.0,33906.16,1126010100,25.0,25.0,2.0,8.0,02237
A10019970,상봉생활,서울특별시 중랑구 상봉동 116-49 상봉생활,임대,개별난방,0.0,,0.0, , ,02-432-8021, ,아파트,서울특별시 중랑구 망우로 265,,,20260529, ,0.0,0.0,0.0,0.0,0.0,0.0,,1126010200,0.0,0.0,0.0,0.0,
A10020104,포시티주상복합,서울특별시 중랑구 상봉동 113-1 포시티주상복합,분양,개별난방,4641.04,1,120.0,(주)포스코아이씨티,골든트라이엄프(주),024330039, ,주상복합,서울특별시 중랑구 면목로 487,위탁관리,복도식,20140523,024326699,120.0,3168.0,120.0,0.0,0.0,0.0,3168,1126010200,0.0,0.0,0.0,1.0,
A10020423,와이센트럴시티상봉,서울특별시 중랑구 상봉동 504- 와이센트럴시티상봉,임대,중앙난방,21770.744,1,0.0,HJ중공업,상봉케이원청년주택피에프브이(주),024326465, ,도시형 생활주택(주상복합),서울특별시 중랑구 망우로 313,위탁관리,복도식,20250725,024326466,352.0,19189.855,0.0,0.0,0.0,0.0,8188.66,1126010200,24.0,23.0,5.0,3.0,
A10020428,세이지움상봉,서울특별시 중랑구 상봉동 503- 세이지움상봉,임대,개별난방,50333.45,2,0.0,태영건설,상봉아이알디피에프브이 주식회사,0220393230, ,도시형 생활주택(아파트),서울특별시 중랑구 봉우재로 101,위탁관리,복도식,20250630,07048333231,782.0,44054.94,0.0,0.0,0.0,0.0,10237.4688,1126010200,25.0,25.0,4.0,0.0,
A10020694,상봉베스트원아파트,서울특별시 중랑구 상봉동 101-19 상봉베스트원아파트,분양,개별난방,7886.458,1,0.0,한동건설주식회사,코리아신탁주식회사,0222314700, ,주상복합,서울특별시 중랑구 망우로 304,위탁관리,복도식,20190515,024374600,114.0,5477.948,0.0,0.0,0.0,0.0,2452.11,1126010200,12.0,12.0,4.0,0.0,
A10020884,상봉타워,서울특별시 중랑구 상봉동 102-57 상봉타워,임대,개별난방,6634.862,1,135.0,정호비앤씨건설,정호기업주식회사,024928849, ,주상복합,서울특별시 중랑구 면목로 490,자치관리,복도식,20190508,024968849,135.0,3569.37,135.0,0.0,0.0,0.0,2131.47,1126010200,20.0,20.0,2.0,2.0,
A10022528,상봉 동양엔파트,서울특별시 중랑구 상봉동 118-8 상봉 동양엔파트,임대,개별난방,17350.0,1,299.0,(주)동양,하나,0222083331, ,주상복합,서울특별시 중랑구 망우로 266,위탁관리,복도식,20240617,0222083332,299.0,15068.277,299.0,0.0,0.0,0.0,6956.6537,1126010200,20.0,20.0,4.0,3.0,
A10022775,봄작시티 24,서울특별시 중랑구 상봉동 90-3 봄작시티 24,임대,개별난방,12977.0,1,238.0,주식회사 주함건설,주식회사 조은집,024356888, ,주상복합,서울특별시 중랑구 망우로50길 24,자치관리,복도식,20230705, ,238.0,4246.6,238.0,0.0,0.0,0.0,4246.6,1126010200,20.0,20.0,3.0,3.0,02149
A10027670,상봉듀오트리스,서울특별시 중랑구 상봉동 79 상봉듀오트리스,분양,개별난방,99839.19,2,264.0,"포스코, 포스코A&C","한국자산신탁, 아우딘디엔피",024969391,www.duoturris.com,주상복합,서울특별시 중랑구 상봉로 131,위탁관리,기타,20160120,024969390,264.0,45328.64,0.0,0.0,200.0,64.0,35997.84,1126010200,41.0,41.0,8.0,6.0,02150
A13122001,상봉건영캐스빌,서울특별시 중랑구 상봉동 499 상봉건영캐스빌,분양,개별난방,62616.0,9,467.0,1,1,0234218075, ,아파트,서울특별시 중랑구 상봉중앙로8길 76,자치관리,계단식,20060210,0234218076,467.0,50590.11,0.0,467.0,0.0,0.0,39530.3825,1126010200,26.0,26.0,3.0,13.0,02080
A13122002,상봉프레미어스엠코,서울특별시 중랑구 상봉동 500 상봉프레미어스엠코,혼합,개별난방,106914.0,3,497.0,현대엠코(주),현대엠코(주),024966910,sbamco.aptstory.com,주상복합,서울특별시 중랑구 망우로 353,위탁관리,계단식,20131118,024966912,497.0,73633.31,41.0,68.0,382.0,6.0,50920.99,1126010200,48.0,48.0,7.0,10.0,02087
A13122104,상봉태영데시앙,서울특별시 중랑구 상봉동 497 상봉태영데시앙,분양,개별난방,82567.0,11,582.0,(주)태영,(주)태영,0234221925, ,아파트,서울특별시 중랑구 상봉중앙로8길 104,위탁관리,계단식,20030805,0234224584,582.0,62109.75,98.0,484.0,0.0,0.0,46938.0283,1126010200,27.0,27.0,1.0,17.0,02078
A13170401,한일써너스빌아파트,서울특별시 중랑구 상봉동 81-5 한일써너스빌아파트,분양,개별난방,89535.0,3,504.0,한일건설,채널산업(주),024939048, ,아파트,서울특별시 중랑구 망우로 346,위탁관리,혼합식,20031201,024939006,504.0,43207.773,0.0,454.0,50.0,0.0,43207.772,1126010200,25.0,25.0,3.0,10.0,02150
A13185602,상봉우정,서울특별시 중랑구 상봉동 496 상봉우정,분양,개별난방,54075.5,5,375.0,우정건설(주),우정건설(주),0234225233, ,아파트,서울특별시 중랑구 상봉중앙로1다길 21,위탁관리,계단식,20020514,0234225234,375.0,40533.305,90.0,235.0,50.0,0.0,29879.945,1126010200,25.0,25.0,0.0,8.0,02082
A13185603,신내건영1차,서울특별시 중랑구 상봉동 1 신내건영1차,분양,개별난방,53195.45,4,408.0,(주) 건영,(주)제일은행 직장주택조합,024349620, ,아파트,서울특별시 중랑구 봉화산로48길 62,위탁관리,계단식,19970813,024938520,408.0,34663.68,0.0,408.0,0.0,0.0,34663.68,1126010200,25.0,25.0,2.0,11.0,02077
A13185607,신내건영2차아파트,서울특별시 중랑구 상봉동 63 신내건영2차아파트,분양,개별난방,134964.0,14,1113.0,건영,건영,0262182500, ,아파트,서울특별시 중랑구 신내로7길 20,위탁관리,혼합식,19961104,0222072501,1113.0,113807.88,192.0,921.0,0.0,0.0,86837.78,1126010200,25.0,25.0,0.0,21.0,02085
A13186305,신내엘지쌍용,서울특별시 중랑구 상봉동 484 신내엘지쌍용,분양,지역난방,102187.84,9,858.0,"LG건설(주), 쌍용건설(주)","LG건설(주), 쌍용건설(주)",0234212536,신내엘지쌍용아파트.apti.co.kr,아파트,서울특별시 중랑구 봉화산로 146,위탁관리,혼합식,19960327,0234212537,858.0,80819.1,0.0,858.0,0.0,0.0,60432.96,1126010200,15.0,15.0,0.0,15.0,02075
A13186306,신내12단지,서울특별시 중랑구 상봉동 481 신내12단지,임대,지역난방,48672.66,8,1000.0,삼환기업,서울주택도시공사,0234212000,www.i-sh.co.kr/happy/cms/main.do,아파트,서울특별시 중랑구 봉화산로 153,위탁관리,복도식,19951127,0234216320,1000.0,46082.6,1000.0,0.0,0.0,0.0,27380,1126010200,15.0,15.0,1.0,16.0,02044
A13186401,동부아파트,서울특별시 중랑구 상봉동 495 동부아파트,분양,개별난방,43502.79,2,368.0,동부건설,영건(주),024944110, ,아파트,서울특별시 중랑구 신내로7가길 31,위탁관리,혼합식,19990429,024325065,368.0,36734.8,184.0,140.0,44.0,0.0,27072.8,1126010200,22.0,22.0,2.0,8.0,02079
A10020555, 리버센 SK VIEW 롯데캐슬 아파트,서울특별시 중랑구 중화동 331-1  리버센 SK VIEW 롯데캐슬 아파트,혼합,개별난방,146591.1,8,0.0," SK에코플랜트, 롯데건설",중화1재정비촉진구역 주택재개발정비사업조합,024320960, ,아파트,서울특별시 중랑구 중랑천로 200,위탁관리,혼합식,20250612,024320961,1055.0,95932.03,0.0,0.0,0.0,0.0,71063.89,1126010300,35.0,35.0,2.0,21.0,
A10020974,동양엔파트2차,서울특별시 중랑구 중화동 454- 동양엔파트2차,분양,개별난방,19402.68,2,118.0,동양엔파트,대농연립주택조합,024330053, ,아파트,서울특별시 중랑구 중랑천로14길 34,위탁관리,계단식,20130307,024330065,118.0,13452.6,0.0,79.0,39.0,0.0,10454.73,1126010300,20.0,20.0,2.0,4.0,
A10021393,태능시장 주상복합빌딩,서울특별시 중랑구 중화동 314-1 태능시장 주상복합빌딩,분양,개별난방,23825.0,1,103.0,CNC종합건설(주),태능시장(주),024328641, ,주상복합,서울특별시 중랑구 동일로129길 35,위탁관리,혼합식,20050328, ,103.0,11097.533,5.0,98.0,0.0,0.0,8472.512,1126010300,1.0,15.0,3.0,4.0,
A10023899,범양프레체,서울특별시 중랑구 중화동 208-4 범양프레체,분양,개별난방,10970.0,1,144.0,한사랑농촌문화재단,범양,0222095666, ,아파트,서울특별시 중랑구 중랑천로14길 58,위탁관리,복도식,20120911,024325666,252.0,5654.88,144.0,0.0,0.0,0.0,2583.36,1126010300,15.0,15.0,3.0,2.0,
A10026046,청광플러스원 아파트,서울특별시 중랑구 중화동 453 청광플러스원 아파트,혼합,개별난방,14027.69,2,109.0,청광종합건설(주),청풍연립재건축조합,024337275, ,아파트,서울특별시 중랑구 동일로136길 15,위탁관리,계단식,20070723,024937275,109.0,11426.18,0.0,109.0,0.0,0.0,9187.7,1126010300,15.0,15.0,1.0,0.0,02050
A10027456,중화동양엔파트 주상복합,서울특별시 중랑구 중화동 208-33 중화동양엔파트 주상복합,분양,개별난방,22688.0,2,103.0,동양,부광 아이앤디,024325755, ,주상복합,서울특별시 중랑구 망우로 203,위탁관리,계단식,20100525,024325756,103.0,16144.68,0.0,103.0,0.0,0.0,8695.44,1126010300,18.0,18.0,3.0,3.0,02116
A13187501,중화극동,서울특별시 중랑구 중화동 19 중화극동,분양,개별난방,17030.12,1,156.0,극동건설,극동건설,024945822, ,아파트,서울특별시 중랑구 봉화산로27길 32,위탁관리,혼합식,19910429,024345822,156.0,17030.12,0.0,156.0,0.0,0.0,13006.25,1126010300,13.0,13.0,1.0,6.0,02048
A13187702,중화한신아파트,서울특별시 중랑구 중화동 450 중화한신아파트,분양,개별난방,144301.0,9,1544.0,한신공영,"신천실업(주),청법지역주택외8개조합",0222070365, ,아파트,서울특별시 중랑구 동일로 752,위탁관리,혼합식,19971011,024340365,1544.0,144206.27,892.0,652.0,0.0,0.0,105896.94,1126010300,27.0,27.0,2.0,24.0,02095
A10020086,묵동자이1단지아파트,서울특별시 중랑구 묵동 164-4 묵동자이1단지아파트,분양,개별난방,32365.11,1,0.0,GS건설,한부디엔에스,029497154, ,주상복합,서울특별시 중랑구 숙선옹주로 6-9,위탁관리,혼합식,20101214,029497155,137.0,20693.3,0.0,0.0,0.0,0.0,16199.47,1126010400,0.0,35.0,0.0,0.0,
A10020587,묵동공감대아파트,서울특별시 중랑구 묵동 171-4 묵동공감대아파트,분양,개별난방,15843.838,1,0.0,광덕토건(주),이현우외70,029482323, ,주상복합,서울특별시 중랑구 공릉로 32,위탁관리,계단식,20050328,029484323,118.0,10949.0,0.0,0.0,0.0,0.0,8276.794,1126010400,1.0,14.0,0.0,0.0,
A10020959,묵동신도브래뉴주상복합아파트,서울특별시 중랑구 묵동 169-10 묵동신도브래뉴주상복합아파트,분양,개별난방,16203.69,1,100.0,신도산업개발주식회사,예화건설(주),029723434,없음,주상복합,서울특별시 중랑구 동일로 946,위탁관리,복도식,20041012,029723404,100.0,7406.0,100.0,0.0,0.0,0.0,5186,1126010400,1.0,14.0,4.0,1.0,
A10022599,묵동위더스빌 주상복합,서울특별시 중랑구 묵동 169-11 묵동위더스빌 주상복합,분양,개별난방,19109.22,1,80.0,BYC건설,BYC건설,029481113, ,아파트,서울특별시 중랑구 동일로 942,위탁관리,계단식,20100630,0260130179,80.0,13147.986,0.0,66.0,14.0,0.0,7102.28,1126010400,20.0,20.0,3.0,4.0,02033
A10023285,묵동월드메르디앙,서울특별시 중랑구 묵동 392 묵동월드메르디앙,혼합,개별난방,17656.57,4,141.0,월드건설,현대해상화재보험,029733001, ,아파트,서울특별시 중랑구 중랑천로 316,위탁관리,계단식,20090319,029733001,141.0,14434.57,1.0,140.0,0.0,0.0,11753.31,1126010400,12.0,12.0,1.0,7.0,02004
A10023815,로프트원 태릉입구역,서울특별시 중랑구 묵동 169-12 로프트원 태릉입구역,임대,개별난방+기타,16260.56,1,249.0,파인건설(주),(주)지영사,029728486, ,도시형 생활주택(주상복합),서울특별시 중랑구 동일로 952,위탁관리,복도식,20200108,029728487,249.0,11241.13,249.0,0.0,0.0,0.0,3716.34,1126010400,15.0,15.0,4.0,2.0,02033
A10023834,칼튼테라스,서울특별시 중랑구 묵동 176-39 칼튼테라스,임대,개별난방,17339.94,1,235.0,파인건설,더블라썸묵동,029785557, ,주상복합,서울특별시 중랑구 공릉로2길 8-4,위탁관리,복도식,20211101,029785558,235.0,13682.402,235.0,0.0,0.0,0.0,5051.5845,1126010400,15.0,15.0,5.0,0.0,02037
A10025187,묵동리본타워,서울특별시 중랑구 묵동 7 묵동리본타워,임대,지역난방,11881.81,1,86.0,금호산업(주),서울주택도시공사,029738733, ,아파트,서울특별시 중랑구 신내로 277,위탁관리,계단식,20130624,028738734,86.0,9505.23,59.0,27.0,0.0,0.0,5832.53,1126010400,29.0,29.0,1.0,2.0,02021
A10025855,e편한세상화랑대아파트,서울특별시 중랑구 묵동 396 e편한세상화랑대아파트,혼합,개별난방,116253.59,12,719.0,(주)대림산업,묵1동재건축사업정비조합,029797656,cafe.naver.com/ep02030,주상복합,서울특별시 중랑구 숙선옹주로 45,위탁관리,계단식,20171206,029797658,719.0,75939.945,236.0,435.0,48.0,0.0,55401.14,1126010400,25.0,25.0,4.0,0.0,02030
A10026469,묵동자이2단지아파트,서울특별시 중랑구 묵동 170-1 묵동자이2단지아파트,분양,개별난방,58121.47,2,274.0,GS건설(주),(주)부광피앤디,029497154,mdxi.aptner.com/,주상복합,서울특별시 중랑구 동일로 932,위탁관리,계단식,20101214,029497155,274.0,38874.56,0.0,0.0,250.0,24.0,29954.22,1126010400,35.0,35.0,5.0,4.0,02033
A13114002,묵동아이파크,서울특별시 중랑구 묵동 385 묵동아이파크,분양,개별난방,92217.5,8,601.0,현대산업개발,현대산업개발,0264676500, ,아파트,서울특별시 중랑구 동일로157길 70,위탁관리,계단식,20020621,0264676501,601.0,74241.0,0.0,468.0,133.0,0.0,54725.6523,1126010400,24.0,24.0,0.0,15.0,02007
A13114003,장미,서울특별시 중랑구 묵동 188-1 장미,,,0.0,1,100.0, , ,029742288, ,아파트,서울특별시 중랑구 동일로144길 3,기타,,19831014, ,0.0,0.0,0.0,0.0,100.0,0.0,9362.1,1126010400,1.0,5.0,0.0,0.0,
A13114103,묵동금호어울림,서울특별시 중랑구 묵동 386 묵동금호어울림,분양,개별난방,28353.2,2,193.0,금호건설,묵동금호어울림아파트,029781118,rmagh78@naver.com,아파트,서울특별시 중랑구 공릉로2길 39,위탁관리,계단식,20031203,029756355,193.0,17410.74,11.0,101.0,81.0,0.0,17410.74,1126010400,19.0,19.0,1.0,7.0,02036
A13114106,묵동신안3차,서울특별시 중랑구 묵동 384 묵동신안3차,분양,개별난방,36949.586,2,248.0,신안종합건설,신안종합건설,029783777,홈페이지 없음.,아파트,서울특별시 중랑구 공릉로2라길 4,위탁관리,혼합식,20000916,029783778,248.0,26152.068,91.0,105.0,52.0,0.0,19820.29,1126010400,18.0,18.0,2.0,7.0,02040
A13114201,묵동동구햇살,서울특별시 중랑구 묵동 388 묵동동구햇살,분양,개별난방,23256.5,3,163.0,동구건설,삼성연립,029499031,a79117@naver.com,아파트,서울특별시 중랑구 동일로169길 41,위탁관리,계단식,20040512,0260819031,163.0,16632.59,0.0,163.0,0.0,0.0,13688.75,1126010400,15.0,15.0,2.0,8.0,02004
A13176801,묵동극동늘푸른아파트,서울특별시 중랑구 묵동 379 묵동극동늘푸른아파트,분양,개별난방,25595.71,2,188.0,(주)극동건설,묵동 우성아파트 재건축조합,029768340,묵동극동늘푸른.apti.co.kr,아파트,서울특별시 중랑구 동일로 941,위탁관리,혼합식,19990401,029768341,188.0,17877.797,76.0,112.0,0.0,0.0,13796.84,1126010400,20.0,20.0,3.0,4.0,02002
A13184609,신내4단지,서울특별시 중랑구 묵동 13 신내4단지,분양,지역난방,72852.87,12,1070.0,SH공사,SH공사,0234218552, ,아파트,서울특별시 중랑구 숙선옹주로 91,위탁관리,복도식,19960614,0234218553,1070.0,72852.87,1070.0,0.0,0.0,0.0,52200.18,1126010400,12.0,12.0,1.0,14.0,02029
A13184610,신내5단지대림두산,서울특별시 중랑구 묵동 20 신내5단지대림두산,분양,지역난방,175626.92,28,1244.0,대림두산건설,대림두산건설,0234210261,www.sndadua.co.kr,아파트,서울특별시 중랑구 신내로21길 16,자치관리,계단식,19951204,0234230262,1244.0,175626.92,0.0,0.0,1244.0,0.0,143952.56,1126010400,12.0,12.0,0.0,51.0,02023
